	id	priceLabel	name	brandId	brandName	imageLink	desc	vendor	print	material
2468	454426394	295.0	Kiton Striped Silk Tie, Red	1452	Kiton	http://bim.shopstyle.com/pim/84/ff/84ffbe2bdb9c9f9dda377f81d9a8e269_best.jpg	"<ul><li>Kiton striped sevenfold tie. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>"	Neiman Marcus	_striped	unknown
2469	454426395	295.0	Kiton Wide Rope-Stripe Woven Tie, Navy/Blue	1452	Kiton	http://bim.shopstyle.com/pim/e9/0e/e90eb3ceac45482e2814d8d56db1a3be_best.jpg	"<ul><li>Textured wide rope-stripe sevenfold tie by Kiton. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>"	Neiman Marcus	_striped	unknown
2470	455837581	245.0	Charvet Medallion Pattern Silk Tie, Burgundy/Pink	949	Charvet	http://bim.shopstyle.com/pim/2f/e6/2fe680b9c4fbff5209aa6204c3b8873c_best.jpg	"<ul><li>Medallion pattern woven tie by Charvet.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in France.</li></ul>"	Neiman Marcus	unknown	unknown
2471	456371500	245.0	Charvet Neat Silk Tie, Purple	949	Charvet	http://bim.shopstyle.com/pim/b3/a5/b3a56920944b1faf94fc71c26723dc47_best.jpg	"<ul><li>Charvet woven neat tie.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in France.</li></ul>"	Neiman Marcus	unknown	unknown
2472	457669922	230.0	Brioni Striped Herringbone Tie, Charcoal	859	Brioni	http://bim.shopstyle.com/pim/53/32/533215a86004681515ae1aef142914c3_best.jpg	<ul><li>Brioni herringbone woven tie with stripes. </li><li>Silk. </li><li>Made in Italy. </li></ul>	Neiman Marcus	_striped	unknown
2473	462186956	160.0	Lanvin Woven Paisley Tie, Navy	1487	Lanvin	http://bim.shopstyle.com/pim/a1/ed/a1ed84eb3a12904986ec3e5b6a0e049d_best.jpg	"<ul><li>Lanvin woven paisley tie. </li><li>2.75""W (7cm). </li><li>Silk. </li><li>Made in Italy.</li></ul>"	Neiman Marcus	_paisley	unknown
2474	365532678	195.0	Charvet Knit Silk Tie, Gray	949	Charvet	http://bim.shopstyle.com/pim/07/cb/07cb07ea74cf4965a6d07855ff3a54ae_best.jpg	"<ul><li>Textured knit.</li><li>Straight, banded end.</li><li>56""L x 2 1/2""W.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2475	443315270	190.0	Salvatore Ferragamo Spinning Top Silk Tie, Blue	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/de/d3/ded3901facaf4c9f4c28a565f2a55cc1_best.jpg	"<ul><li>Woven tie with spinning top brocade. </li><li>3 1/2"" at widest. </li><li>Silk. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2476	444240238	295.0	Kiton Tossed Squares Neat Printed Tie, Brown	1452	Kiton	http://bim.shopstyle.com/pim/f1/1b/f11b1015097fdbbfe17c4d87d67c0375_best.jpg	"<ul><li>Kiton tie with tossed squares pattern. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2477	452649904	190.0	Salvatore Ferragamo Floral-Pattern Woven Tie, Brown/Red	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/70/76/70769008ae74b026147fb5d82c9461b8_best.jpg	"<ul><li>Floral-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2478	456495205	245.0	Charvet Neat Square Silk Tie, Brown/Light Blue	949	Charvet	http://bim.shopstyle.com/pim/22/1a/221a9dfe9d7fbdfe7ed21ef93cc4538b_best.jpg	"<ul><li>Charvet tie with neat square pattern.</li><li>3.5"" at widest.</li><li>Silk.</li><li>Made in France of Italian materials.</li></ul>"	Neiman Marcus	unknown	unknown
2479	457670111	230.0	Brioni Stripe Silk Tie, Blue	859	Brioni	http://bim.shopstyle.com/pim/15/22/1522c0a8f6df1bcf6abd9ac61ad0914d_best.jpg	<ul><li>Brioni woven tie with narrow-stripe pattern. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>	Neiman Marcus	_striped	unknown
2480	459530259	195.0	Robert Talbott Satin Diagonal Plaid Tie, Gray	1918	Robert Talbott	http://bim.shopstyle.com/pim/59/3c/593c382860596c0d412cc5e6c2c1cdfe_best.jpg	"<ul><li>From the Robert Talbott Fall 2014 Collection.</li><li>Plaid satin tie with diagonal windowpane.</li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Made in USA of Italian material. </li></ul>"	Neiman Marcus	unknown	unknown
2481	462976763	25.0	Cufflinks Inc. Stainless Steel Tie Slide	24770	Cufflinks Inc.	http://bim.shopstyle.com/pim/ac/dd/acdd78287abde15d68e674f57d8deb07_best.jpg	<ul><li>Cufflinks Inc. tie slide. </li><li>Stainless steel. </li><li>Imported. </li></ul>	Neiman Marcus	unknown	unknown
2482	443315298	190.0	Salvatore Ferragamo Micro-Gancini-Print Silk Tie, Blue	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/25/ba/25ba140124fe2263af57b5144fc8d94f_best.jpg	"<ul><li>Signature Salvatore Ferragamo micro-Gancini-print tie. </li><li>3 1/2"" at widest. </li><li>Silk. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	_print	unknown
2483	444082929	295.0	Kiton Flower-Neat Tie, Orange	1452	Kiton	http://bim.shopstyle.com/pim/c3/b8/c3b804daa7df7c3803100e6e0b9aa6b8_best.jpg	"<ul><li>Kiton tie with floral neat pattern. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2484	444082931	295.0	Kiton Paisley-Print Silk Tie, Navy	1452	Kiton	http://bim.shopstyle.com/pim/a3/28/a32895952352e423630d53209dcb02d0_best.jpg	"<ul><li>Kiton textured tie with aqua paisley print. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	_print	unknown
2485	447612405	295.0	Kiton Round-Floral Silk Tie, Navy/Pink	1452	Kiton	http://bim.shopstyle.com/pim/e0/8a/e08a7748bcb2da77509532034b3aeb12_best.jpg	"<ul><li>Kiton sevenfold tie with round-floral pattern. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2486	452138801	295.0	Kiton Square Medallion Pattern Tie, Orange	1452	Kiton	http://bim.shopstyle.com/pim/e4/47/e447fbf9485762a37b1ae5fc9a773894_best.jpg	"<ul><li>Square medallion pattern tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2487	452138886	230.0	Brioni Mix-Square Pattern Silk Tie, Orange	859	Brioni	http://bim.shopstyle.com/pim/29/09/290983932e8b22e7723d97fc6cc2b67d_best.jpg	"<ul><li>Mix-square pattern woven, textured tie by Brioni.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2488	452649910	190.0	Salvatore Ferragamo Butterfly-Pattern Woven Tie, Burnt Orange	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/6f/a3/6fa35478d56ce281fb62cb7d8608028b_best.jpg	"<ul><li>Butterfly-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2489	457670119	230.0	Brioni Geo-Medallion Silk Tie, Purple	859	Brioni	http://bim.shopstyle.com/pim/37/9b/379b55317a237dac06b3e308269e3d8b_best.jpg	<ul><li>Brioni woven tie with geo-medallion pattern. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>	Neiman Marcus	unknown	unknown
2490	458024915	230.0	Brioni Link Pattern Silk Tie, Orange	859	Brioni	http://bim.shopstyle.com/pim/0a/b4/0ab4306459d6784c4bb5417141f496d3_best.jpg	<ul><li>Brioni link pattern woven tie.</li><li>Silk.</li><li>Made in Italy.</li></ul>	Neiman Marcus	unknown	unknown
2491	460362951	190.0	Salvatore Ferragamo Silk Sailboat-Print Tie, Magenta	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/6a/fa/6afa9a5e34d26e0586871cd0997564ca_best.jpg	<ul><li>Salvatore Ferragamo sailboat-print tie.</li><li>Silk.</li><li>Made in Italy.</li></ul>	Neiman Marcus	_print	unknown
2492	460362968	190.0	Salvatore Ferragamo Large Elephant-Print Tie, Brown/Green	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/41/15/4115e655ef2e5c88324747548fc4c1a3_best.jpg	<ul><li>Salvatore Ferragamo large elephant-print tie.</li><li>Silk.</li><li>Made in Italy. </li></ul>	Neiman Marcus	_print	unknown
2493	297334580	195.0	Charvet Knit Silk Tie, Black	949	Charvet	http://bim.shopstyle.com/pim/1a/af/1aaf2d112b6e701437654b371876627e_best.jpg	Charvet Knit Silk Tie, Black	Neiman Marcus	unknown	unknown
2494	444082932	295.0	Kiton Printed Track-Stripe Tie, Aqua	1452	Kiton	http://bim.shopstyle.com/pim/cf/f5/cff53d611a061e6d0571d77e183a3de3_best.jpg	"<ul><li>Kiton printed track-stripe tie. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	_striped	unknown
2495	449656283	190.0	Salvatore Ferragamo Gancini Pattern Silk Tie, Navy/Yellow	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/e1/98/e1988549886632f51abb7164f8e4e8de_best.jpg	"<ul><li>Signature Salvatore Ferragamo Gancini pattern tie.</li><li>3 1/5"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2496	452138808	295.0	Kiton Paisley-Print Woven Tie, Teal/Brown	1452	Kiton	http://bim.shopstyle.com/pim/94/14/94143af6b2c37f172aeea73ad4cb8cd0_best.jpg	"<ul><li>Paisley print woven tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk/wool.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	_print	_wool
2497	452138892	230.0	Brioni Large-Medallion-Pattern Silk Tie, Mist Blue	859	Brioni	http://bim.shopstyle.com/pim/a5/99/a59981de4072b9bf8c6ecba845571e2a_best.jpg	"<ul><li>Antique large-medallion-pattern woven tie by Brioni.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2498	452870111	275.0	Stefano Ricci Paisley-Print Woven Silk Tie, Pink	3297	Stefano Ricci	http://bim.shopstyle.com/pim/cf/fd/cffd49943d194baa1300a98d181c11fa_best.jpg	"<ul><li>Stefano Ricci paisley-print woven tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	_print	unknown
2499	457670135	230.0	Brioni Striped Plaid Woven Tie, Navy	859	Brioni	http://bim.shopstyle.com/pim/d7/5d/d75d98d72d4465554bc80a45f8289f13_best.jpg	<ul><li>Brioni striped plaid woven tie. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>	Neiman Marcus	_striped	unknown
2500	452138895	295.0	Kiton Circle & Square Medallion Pattern Tie, Green	1452	Kiton	http://bim.shopstyle.com/pim/b6/3a/b63a0da1ecb32d9fd98dcc80975f7948_best.jpg	"<ul><li>Circle and square medallion pattern tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2501	457670136	230.0	Brioni Striped Silk Tie, Blue	859	Brioni	http://bim.shopstyle.com/pim/85/ed/85ed6520ee19b6c9af9a04d6076843ef_best.jpg	<ul><li>Brioni woven tie with narrow-stripe pattern. </li><li>Silk. </li><li>Handmade in Italy. </li></ul>	Neiman Marcus	_striped	unknown
2502	461770282	145.0	Lanvin Grenadine Bow Tie, Black	1487	Lanvin	http://bim.shopstyle.com/pim/48/17/48176e1b4834005439d7032f442321d4_best.jpg	<ul><li>Lanvin bow tie. </li><li>Silk grenadine. </li><li>Made in Italy. </li></ul>	Neiman Marcus	unknown	unknown
2503	462186969	250.0	Lanvin Woven Wool Tie, Black	1487	Lanvin	http://bim.shopstyle.com/pim/d8/5c/d85cebd9afd0be7913e912ab571095dc_best.jpg	"<ul><li>Lanvin wool tie. </li><li>2.36""W (6cm). </li><li>Made in France. </li></ul>"	Neiman Marcus	unknown	_wool
2504	463134939	195.0	Cufflinks Inc. Sterling Silver Bow Tie Cuff Links	24770	Cufflinks Inc.	http://bim.shopstyle.com/pim/e2/11/e211e9c897315eafc07363a837051cff_best.jpg	<ul><li>Sterling silver cuff links by Cufflinks Inc.</li><li>Bow tie fronts.</li><li>Whale back closure.</li><li>Imported.</li></ul>	Neiman Marcus	unknown	unknown
2505	371697063	161.0	Brioni Solid Satin Tie, Charcoal	859	Brioni	http://bim.shopstyle.com/pim/eb/b1/ebb16cc8090cd2a465b47cfb21696604_best.jpg	Brioni Solid Satin Tie, Charcoal	Neiman Marcus	unknown	unknown
2506	443778839	275.0	Stefano Ricci Paisley Silk Tie, Red/Blue	3297	Stefano Ricci	http://bim.shopstyle.com/pim/69/12/6912ec0efe2537c41327201ea1cf2ad4_best.jpg	"<ul><li>Paisley woven tie.</li><li>Stefano Ricci logo on inner tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2507	444122401	250.0	Stefano Ricci Micro Medallion Silk Tie, Navy/Pink	3297	Stefano Ricci	http://bim.shopstyle.com/pim/75/e0/75e011e3c2d020b86709cfd635cd4e93_best.jpg	"<ul><li>Micro-medallion pattern tie by Stefano Ricci.</li><li>3 1/2""W.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2508	449834848	190.0	Salvatore Ferragamo Frog Pattern Silk Tie, Navy	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/fe/17/fe1749e453a93a70c3038d1b91d985fd_best.jpg	"<ul><li>Salvatore Ferragamo tie in playful frog pattern.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2509	452138896	295.0	Kiton Flower-Medallion Pattern Tie, Brown	1452	Kiton	http://bim.shopstyle.com/pim/0d/db/0ddb46d3e1fb8f0f1549a1315b3bba16_best.jpg	"<ul><li>Flower-medallion pattern tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2510	452649917	190.0	Salvatore Ferragamo Gancini-Pattern Woven Tie, Red	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/04/e7/04e73f3ddc996788c4f821e882d40e5f_best.jpg	"<ul><li>Gancini-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2511	453818371	295.0	Kiton Woven Dot Silk Tie, Orange	1452	Kiton	http://bim.shopstyle.com/pim/0c/49/0c499182aff259ceec01c036da6fcb0e_best.jpg	"<ul><li>Woven Kiton sevenfold tie with dot brocade. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2512	460363053	190.0	Salvatore Ferragamo Silk Multi-Print Tie, Blue/Red	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/7d/c2/7dc28a540da4c66f84647a00740debd7_best.jpg	<ul><li>Salvatore Ferragamo multi-print tie.</li><li>Silk.</li><li>Made in Italy.</li></ul>	Neiman Marcus	_print	unknown
2513	461927287	160.0	Lanvin Regimental-Stripe Silk Tie, Navy	1487	Lanvin	http://bim.shopstyle.com/pim/43/04/4304937a2b99ee99169f6ca212d229f5_best.jpg	"<ul><li>Lanvin grenadine tie in regimental stripe pattern. </li><li>2.75""W (7cm). </li><li>Silk. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	_striped	unknown
2514	443743035	250.0	Stefano Ricci Circle-Medallion Silk Tie, Blue/Green	3297	Stefano Ricci	http://bim.shopstyle.com/pim/57/2e/572e71bc5875ed52e04901d7dd1a79e1_best.jpg	"<ul><li>Circle-medallion-print tie.</li><li>Stefano Ricci logo on inner tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	_print	unknown
2515	444082948	295.0	Kiton Printed Track-Stripe Tie, Tan	1452	Kiton	http://bim.shopstyle.com/pim/dc/1a/dc1a80f0e7859d58dd815617ee0c3a2a_best.jpg	"<ul><li>Kiton printed track-stripe tie. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	_striped	unknown
2516	452649918	190.0	Salvatore Ferragamo Butterfly-Pattern Woven Tie, Red/Pink	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/ca/e7/cae7e73e341038fec7cb91056e9817e7_best.jpg	"<ul><li>Butterfly-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2517	452649966	190.0	Salvatore Ferragamo Seal-Print Woven Tie, Aqua	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/4d/9c/4d9c8b0cf1134eec48617001962fcfa1_best.jpg	"<ul><li>Seal-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2518	453818373	295.0	Kiton Large-Paisley Textured Tie, Navy/Purple	1452	Kiton	http://bim.shopstyle.com/pim/09/9a/099addd00ccee40ba889e8747f133e52_best.jpg	"<ul><li>Textured sevenfold Kiton tie with large paisley pattern. </li><li>Approx. 3 1/3"" at widest. </li><li>Silk.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	_paisley	unknown
2519	447612549	295.0	Kiton Floral-Medallion Linen Tie, Red/Purple	1452	Kiton	http://bim.shopstyle.com/pim/c2/20/c220bd36612929e02e32c13f1b3f3248_best.jpg	"<ul><li>Kiton sevenfold tie with floral-medallion pattern. </li><li>Approx. 3 1/4"" at widest. </li><li>Linen. </li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2520	448350327	235.0	Charvet Dot Pattern Silk Tie, Teal/Blue	949	Charvet	http://bim.shopstyle.com/pim/35/6f/356fe84755c7eb4ace8d6238c38fcb48_best.jpg	"<ul><li>Dot pattern. </li><li>3 1/2"" at widest. </li><li>Silk. </li><li>Made in France. </li></ul>"	Neiman Marcus	unknown	unknown
2521	452138823	295.0	Kiton Circle & Square Medallion Pattern Tie, Red	1452	Kiton	http://bim.shopstyle.com/pim/33/54/33548cd35c116132f2d2c8ef41984aae_best.jpg	"<ul><li>Circle and square medallion pattern tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2522	452649970	190.0	Salvatore Ferragamo Interlock Gancini Woven Tie, Blue	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/9c/74/9c74ce90f3e930d51220c20122e19df6_best.jpg	"<ul><li>Salvatore Ferragamo interlock Gancini-pattern woven tie.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2523	452870143	275.0	Stefano Ricci Paisley-Print Woven Silk Tie, Brown	3297	Stefano Ricci	http://bim.shopstyle.com/pim/9d/78/9d780efb9a65d61802006b25e46ba64e_best.jpg	"<ul><li>Stefano Ricci paisley-print woven tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	_print	unknown
2524	459530395	195.0	Robert Talbott Basket Weave Tie, Gray	1918	Robert Talbott	http://bim.shopstyle.com/pim/f1/92/f19252892a16200f78a6aac47e2dff2d_best.jpg	"<ul><li>From the Robert Talbott Fall 2014 Collection.</li><li>Vertical stripe and diagonal micro-check woven tie. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Made in USA of Italian material. </li></ul>"	Neiman Marcus	_striped	unknown
2525	459530398	195.0	Robert Talbott Wide Alternating Stripe Tie, Brown	1918	Robert Talbott	http://bim.shopstyle.com/pim/7d/b5/7db55c12544802bed906eae2a8268585_best.jpg	"<ul><li>From the Robert Talbott Fall 2014 Collection.</li><li>Grenadine and twill stripe tie. </li><li>Approx. 3 1/4"" at widest. </li><li>Silk. </li><li>Made in USA of Italian material. </li></ul>"	Neiman Marcus	_striped	unknown
2526	460363318	190.0	Salvatore Ferragamo Silk Dog/Flower-Print Tie, Red	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/7c/34/7c34a4b52fdf6a4b97ff54bc6c32e921_best.jpg	<ul><li>Salvatore Ferragamo dog and flower-print tie.</li><li>Silk.</li><li>Made in Italy. </li></ul>	Neiman Marcus	_print	unknown
2527	460363336	190.0	Salvatore Ferragamo Woven Turtle-Print Tie, Aqua	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/95/f0/95f096b0d5bc895c5831dd31591708e9_best.jpg	<ul><li>Salvatore Ferragamo turtle-print tie.</li><li>Silk.</li><li>Made in Italy. </li></ul>	Neiman Marcus	_print	unknown
2528	434638984	220.0	Charvet Zigzag Silk Tie, Orange/Red	949	Charvet	http://bim.shopstyle.com/pim/8d/e7/8de75034d7cb1988f17867313e0b6206_best.jpg	"Drawing inspiration from centuries of French tailoring, a Charvet tie is an instantly recognizable accessory, a luxury item that sets you apart and acts as a sure sign of impeccable taste.<ul><li>Woven zigzag pattern. </li><li>3 1/2"" at widest. </li><li>Silk. </li><li>Made in France. </li></ul>"	Neiman Marcus	unknown	unknown
2529	452138827	295.0	Kiton Neat Snowflake Silk Tie, Green	1452	Kiton	http://bim.shopstyle.com/pim/0f/23/0f2394a6bf9a95a9e7de95afc5680bfe_best.jpg	"<ul><li>Neat snowflake woven tie by Kiton.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2530	452649973	190.0	Salvatore Ferragamo Hibiscus Flower Woven Tie, Blue	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/8b/70/8b701ba1f002c63adca745eab8b426a9_best.jpg	"<ul><li>Hibiscus flower-pattern woven tie by Salvatore Ferragamo.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2531	452870145	275.0	Stefano Ricci Paisley-Print Woven Silk Tie, Blue	3297	Stefano Ricci	http://bim.shopstyle.com/pim/45/98/45989f3063404984a8b2e6a382e76d79_best.jpg	"<ul><li>Stefano Ricci paisley-print woven tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	_print	unknown
2532	444072592	460.0	Stefano Ricci Silk Tie & Pocket Square Set, Black	3297	Stefano Ricci	http://bim.shopstyle.com/pim/e2/65/e26575568a093491150dbefd64816022_best.jpg	"<ul><li>Circle medallions adorn silk tie and pocket square.</li><li>Pocket square, 13 1/2"" sq.</li><li>Tie, 3 1/2""W.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	_silk
2533	444083705	295.0	Kiton Paisley-Print Silk Tie, Blue	1452	Kiton	http://bim.shopstyle.com/pim/01/73/0173e20479aa5dfd4b5730eaa97a2029_best.jpg	"<ul><li>Kiton textured tie with yellow paisley print. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	_print	unknown
2534	453574694	190.0	Salvatore Ferragamo Gancini-Pattern Woven Tie, Purple	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/80/a5/80a5012b61130ff019727d299dcd4b02_best.jpg	"<ul><li>Gancini-pattern woven tie by Salvatore Ferragamo.</li><li>3.1""/8cm at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2535	455838125	245.0	Charvet Circle-Medallion Silk Tie, Light Blue	949	Charvet	http://bim.shopstyle.com/pim/db/a2/dba2b1a9ffcfe54d242f21319c5bfbcc_best.jpg	"<ul><li>Charvet medallion-woven tie.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in France.</li></ul>"	Neiman Marcus	unknown	unknown
2536	460097162	190.0	Salvatore Ferragamo Penguin Christmas Tie, Green	1948	Salvatore Ferragamo	http://bim.shopstyle.com/pim/93/d3/93d3327144d885fe5b5b2fc16c993e2a_best.jpg	"<ul><li>Salvatore Ferragamo silk tie.</li><li>Printed penguin and holiday motif.</li><li>Approx. 3""W.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	_silk
2537	434829286	235.0	Charvet Multi-Striped Silk Tie, Blue/Pink	949	Charvet	http://bim.shopstyle.com/pim/39/f5/39f5fb7641d71f06fe70479db0db7a0e_best.jpg	Charvet is known around the world as the shirtmaker of choice for discerning men who seek excellence in all things. There's nothing quite like a Charvet shirtthe fit, the fabric, and the precisely tailored details set the wearer apart as a man of impeccable taste and distinction.<ul><li>Small plaid with mother-of-pearl (Australia) buttons.</li><li>Spread collar; button front. </li><li>Long sleeves with barrel cuffs. </li><li>Cotton. </li><li>Made in France. </li></ul>	Neiman Marcus	_plaid	unknown
2538	444083710	295.0	Kiton Geometric Neat Tie, Blue	1452	Kiton	http://bim.shopstyle.com/pim/44/d7/44d705e76b1f10b66d470a4271b4f51e_best.jpg	"<ul><li>Kiton tie with green geometric neat pattern. </li><li>3 1/3"" (8.5cm) at widest. </li><li>Silk. </li><li>Lined.</li><li>Made in Italy. </li></ul>"	Neiman Marcus	unknown	unknown
2539	448342908	235.0	Charvet Zigzag Square Tie, Aqua/Blue	949	Charvet	http://bim.shopstyle.com/pim/64/fe/64fe75bf75735d2b201aaef4d54aa0a8_best.jpg	"<ul><li>Charvet woven silk tie.</li><li>Zigzag pattern with square design.</li><li>Approx. 3 3/8"" at widest.</li><li>Made in France.</li></ul>"	Neiman Marcus	unknown	_silk
2540	452138909	230.0	Brioni Geometric Basket-Weave Tie, Blue	859	Brioni	http://bim.shopstyle.com/pim/09/7a/097a9cb6aaa1977cd79c3b47faba98fb_best.jpg	"<ul><li>Geometric basket-weave tie by Brioni.</li><li>3"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2541	452869970	250.0	Stefano Ricci Floral Medallion Pattern Silk Tie, Purple	3297	Stefano Ricci	http://bim.shopstyle.com/pim/5a/df/5adfcd877a142f3b8fa7c51c032383ac_best.jpg	"<ul><li>Neat floral medallion pattern tie by Stefano Ricci.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
2542	443779102	275.0	Stefano Ricci Large-Medallion Silk Tie, Blue	3297	Stefano Ricci	http://bim.shopstyle.com/pim/a6/bb/a6bbc8ad311c7de6bde7b85085221670_best.jpg	"<ul><li>Large-medallion tie.</li><li>Stefano Ricci logo on inner tie.</li><li>3 1/2"" at widest.</li><li>Silk.</li><li>Made in Italy.</li></ul>"	Neiman Marcus	unknown	unknown
